game_id,show_number,air_date,comments,contestant,final_score,winner,url,season
4529,153,1985-04-10T00:00:00Z,Mike Day game 2.,Monte Wasch,2399,FALSE,https://j-archive.com/showgame.php?game_id=4529,1
4529,153,1985-04-10T00:00:00Z,Mike Day game 2.,Mimi Schmidt,100,FALSE,https://j-archive.com/showgame.php?game_id=4529,1
5120,141,1985-03-25T00:00:00Z,Steve Rogitz game 2.,Steve Rogitz,13800,TRUE,https://j-archive.com/showgame.php?game_id=5120,1
5120,141,1985-03-25T00:00:00Z,Steve Rogitz game 2.,Lonny Gulden,-900,FALSE,https://j-archive.com/showgame.php?game_id=5120,1
5120,141,1985-03-25T00:00:00Z,Steve Rogitz game 2.,Debbi Holzinger,5400,FALSE,https://j-archive.com/showgame.php?game_id=5120,1
5587,138,1985-03-20T00:00:00Z,Paula Tupper game 4.,Paula Tupper,5999,TRUE,https://j-archive.com/showgame.php?game_id=5587,1
5587,138,1985-03-20T00:00:00Z,Paula Tupper game 4.,Rich Perloff,900,FALSE,https://j-archive.com/showgame.php?game_id=5587,1
5587,138,1985-03-20T00:00:00Z,Paula Tupper game 4.,Sheree Nelson,-100,FALSE,https://j-archive.com/showgame.php?game_id=5587,1
6559,127,1985-03-05T00:00:00Z,Bruce Fauman game 4.,Bruce Fauman,6199,TRUE,https://j-archive.com/showgame.php?game_id=6559,1
6559,127,1985-03-05T00:00:00Z,Bruce Fauman game 4.,Avie Hern,1599,FALSE,https://j-archive.com/showgame.php?game_id=6559,1
6559,127,1985-03-05T00:00:00Z,Bruce Fauman game 4.,Laurel Schwartz,-200,FALSE,https://j-archive.com/showgame.php?game_id=6559,1
4592,126,1985-03-04T00:00:00Z,Bruce Fauman game 3.,Bruce Fauman,16300,TRUE,https://j-archive.com/showgame.php?game_id=4592,1
4592,126,1985-03-04T00:00:00Z,Bruce Fauman game 3.,Yvonne Buchanan,25,FALSE,https://j-archive.com/showgame.php?game_id=4592,1
4592,126,1985-03-04T00:00:00Z,Bruce Fauman game 3.,Bob Boehm,0,FALSE,https://j-archive.com/showgame.php?game_id=4592,1
368,110,1985-02-08T00:00:00Z,,Tony Hess,3,FALSE,https://j-archive.com/showgame.php?game_id=368,1
368,110,1985-02-08T00:00:00Z,,Pat Gaynor,6500,TRUE,https://j-archive.com/showgame.php?game_id=368,1
368,110,1985-02-08T00:00:00Z,,Ted Brown,801,FALSE,https://j-archive.com/showgame.php?game_id=368,1
6490,99,1985-01-24T00:00:00Z,Paul Boymel game 5.,Paul Boymel,9800,TRUE,https://j-archive.com/showgame.php?game_id=6490,1
6490,99,1985-01-24T00:00:00Z,Paul Boymel game 5.,Jim Timmermann,100,FALSE,https://j-archive.com/showgame.php?game_id=6490,1
6490,99,1985-01-24T00:00:00Z,Paul Boymel game 5.,Tink Miller,0,FALSE,https://j-archive.com/showgame.php?game_id=6490,1
6487,98,1985-01-23T00:00:00Z,Paul Boymel game 4.,Paul Boymel,6400,TRUE,https://j-archive.com/showgame.php?game_id=6487,1
6487,98,1985-01-23T00:00:00Z,Paul Boymel game 4.,Jim Timmermann,6400,TRUE,https://j-archive.com/showgame.php?game_id=6487,1
6487,98,1985-01-23T00:00:00Z,Paul Boymel game 4.,Gary Weisbrod,-300,FALSE,https://j-archive.com/showgame.php?game_id=6487,1
5018,84,1985-01-03T00:00:00Z,Liz Caccese game 4.,Liz Caccese,5000,TRUE,https://j-archive.com/showgame.php?game_id=5018,1
5018,84,1985-01-03T00:00:00Z,Liz Caccese game 4.,Pam Linden-Dernham,4950,FALSE,https://j-archive.com/showgame.php?game_id=5018,1
5018,84,1985-01-03T00:00:00Z,Liz Caccese game 4.,Bob Mette,1500,FALSE,https://j-archive.com/showgame.php?game_id=5018,1
5544,81,1984-12-31T00:00:00Z,Liz Caccese game 1. Airdate approximate.,Phil Wilson,4100,FALSE,https://j-archive.com/showgame.php?game_id=5544,1
5544,81,1984-12-31T00:00:00Z,Liz Caccese game 1. Airdate approximate.,Liz Caccese,10900,TRUE,https://j-archive.com/showgame.php?game_id=5544,1
5544,81,1984-12-31T00:00:00Z,Liz Caccese game 1. Airdate approximate.,Mike Pick,8900,FALSE,https://j-archive.com/showgame.php?game_id=5544,1
5009,80,1984-12-28T00:00:00Z,Jerry Frankel game 5. Airdate approximate.,Jerry Frankel,15000,TRUE,https://j-archive.com/showgame.php?game_id=5009,1
5009,80,1984-12-28T00:00:00Z,Jerry Frankel game 5. Airdate approximate.,Emmett Maguire,4900,FALSE,https://j-archive.com/showgame.php?game_id=5009,1
5009,80,1984-12-28T00:00:00Z,Jerry Frankel game 5. Airdate approximate.,Jody Johnston,9300,FALSE,https://j-archive.com/showgame.php?game_id=5009,1
5012,77,1984-12-25T00:00:00Z,"Jerry Frankel game 2.

 Missing introductions, J! round and first 2 clues of DJ! round.",Jerry Frankel,5100,TRUE,https://j-archive.com/showgame.php?game_id=5012,1
5012,77,1984-12-25T00:00:00Z,"Jerry Frankel game 2.

 Missing introductions, J! round and first 2 clues of DJ! round.",Fran,100,FALSE,https://j-archive.com/showgame.php?game_id=5012,1
5012,77,1984-12-25T00:00:00Z,"Jerry Frankel game 2.

 Missing introductions, J! round and first 2 clues of DJ! round.",Michael,500,FALSE,https://j-archive.com/showgame.php?game_id=5012,1
4249,70,1984-12-14T00:00:00Z,,Chris Hamilton,4600,TRUE,https://j-archive.com/showgame.php?game_id=4249,1
4249,70,1984-12-14T00:00:00Z,,Melinda Brownfield,5,FALSE,https://j-archive.com/showgame.php?game_id=4249,1
4249,70,1984-12-14T00:00:00Z,,Bill Hand,-1600,FALSE,https://j-archive.com/showgame.php?game_id=4249,1
6816,69,1984-12-13T00:00:00Z,Ric Moser game 5.,Ric Moser,9200,TRUE,https://j-archive.com/showgame.php?game_id=6816,1
6816,69,1984-12-13T00:00:00Z,Ric Moser game 5.,Faryl Reingold,1798,FALSE,https://j-archive.com/showgame.php?game_id=6816,1
6816,69,1984-12-13T00:00:00Z,Ric Moser game 5.,Ed Sample,1801,FALSE,https://j-archive.com/showgame.php?game_id=6816,1
363,68,1984-12-12T00:00:00Z,Ric Moser game 4.,Ric Moser,4601,TRUE,https://j-archive.com/showgame.php?game_id=363,1
363,68,1984-12-12T00:00:00Z,Ric Moser game 4.,Pat Hansen,-1000,FALSE,https://j-archive.com/showgame.php?game_id=363,1
363,68,1984-12-12T00:00:00Z,Ric Moser game 4.,Ralph Moore,0,FALSE,https://j-archive.com/showgame.php?game_id=363,1
362,67,1984-12-11T00:00:00Z,Ric Moser game 3.,Ric Moser,12399,TRUE,https://j-archive.com/showgame.php?game_id=362,1
362,67,1984-12-11T00:00:00Z,Ric Moser game 3.,Dale Barnes,-300,FALSE,https://j-archive.com/showgame.php?game_id=362,1
362,67,1984-12-11T00:00:00Z,Ric Moser game 3.,Hal Akerman,200,FALSE,https://j-archive.com/showgame.php?game_id=362,1
361,66,1984-12-10T00:00:00Z,Ric Moser game 2.,Ric Moser,11000,TRUE,https://j-archive.com/showgame.php?game_id=361,1
361,66,1984-12-10T00:00:00Z,Ric Moser game 2.,Brian Perachet,0,FALSE,https://j-archive.com/showgame.php?game_id=361,1
361,66,1984-12-10T00:00:00Z,Ric Moser game 2.,Linda Rogers,100,FALSE,https://j-archive.com/showgame.php?game_id=361,1
360,65,1984-12-07T00:00:00Z,Ric Moser game 1.,Jay Mann,1000,FALSE,https://j-archive.com/showgame.php?game_id=360,1
360,65,1984-12-07T00:00:00Z,Ric Moser game 1.,Amy Phillips,100,FALSE,https://j-archive.com/showgame.php?game_id=360,1
360,65,1984-12-07T00:00:00Z,Ric Moser game 1.,Ric Moser,2000,TRUE,https://j-archive.com/showgame.php?game_id=360,1
359,64,1984-12-06T00:00:00Z,,Warren Pistell,1400,FALSE,https://j-archive.com/showgame.php?game_id=359,1
359,64,1984-12-06T00:00:00Z,,Eva Rosenberg,3200,FALSE,https://j-archive.com/showgame.php?game_id=359,1
359,64,1984-12-06T00:00:00Z,,Jay Mann,5400,TRUE,https://j-archive.com/showgame.php?game_id=359,1
356,63,1984-12-05T00:00:00Z,,Daniel Elias,500,FALSE,https://j-archive.com/showgame.php?game_id=356,1
356,63,1984-12-05T00:00:00Z,,Denice Fractious,-500,FALSE,https://j-archive.com/showgame.php?game_id=356,1
356,63,1984-12-05T00:00:00Z,,Warren Pistell,5650,TRUE,https://j-archive.com/showgame.php?game_id=356,1
355,62,1984-12-04T00:00:00Z,,Daniel Elias,1000,TRUE,https://j-archive.com/showgame.php?game_id=355,1
355,62,1984-12-04T00:00:00Z,,Mary Mason,0,FALSE,https://j-archive.com/showgame.php?game_id=355,1
355,62,1984-12-04T00:00:00Z,,Richard Landon,0,FALSE,https://j-archive.com/showgame.php?game_id=355,1
354,61,1984-12-03T00:00:00Z,,Leslie Stucke,8600,FALSE,https://j-archive.com/showgame.php?game_id=354,1
354,61,1984-12-03T00:00:00Z,,Daniel Elias,10100,TRUE,https://j-archive.com/showgame.php?game_id=354,1
354,61,1984-12-03T00:00:00Z,,Nicholas Vallas,-1000,FALSE,https://j-archive.com/showgame.php?game_id=354,1
353,59,1984-11-29T00:00:00Z,,Mark Loundy,9000,TRUE,https://j-archive.com/showgame.php?game_id=353,1
353,59,1984-11-29T00:00:00Z,,Tom McGinn,2800,FALSE,https://j-archive.com/showgame.php?game_id=353,1
353,59,1984-11-29T00:00:00Z,,Nancy Burns,7000,FALSE,https://j-archive.com/showgame.php?game_id=353,1
352,58,1984-11-28T00:00:00Z,,Mark Loundy,13050,TRUE,https://j-archive.com/showgame.php?game_id=352,1
352,58,1984-11-28T00:00:00Z,,Alice Strauss,100,FALSE,https://j-archive.com/showgame.php?game_id=352,1
352,58,1984-11-28T00:00:00Z,,Don Clark,0,FALSE,https://j-archive.com/showgame.php?game_id=352,1
348,57,1984-11-27T00:00:00Z,,Richard Landon,7200,FALSE,https://j-archive.com/showgame.php?game_id=348,1
348,57,1984-11-27T00:00:00Z,,Elaine Baker,0,FALSE,https://j-archive.com/showgame.php?game_id=348,1
348,57,1984-11-27T00:00:00Z,,Mark Loundy,7599,TRUE,https://j-archive.com/showgame.php?game_id=348,1
347,56,1984-11-26T00:00:00Z,,Richard Landon,4000,TRUE,https://j-archive.com/showgame.php?game_id=347,1
347,56,1984-11-26T00:00:00Z,,Leland Kennedy,3995,FALSE,https://j-archive.com/showgame.php?game_id=347,1
347,56,1984-11-26T00:00:00Z,,Sara Maikowski,2600,FALSE,https://j-archive.com/showgame.php?game_id=347,1
6912,42,1984-11-06T00:00:00Z,Airdate approximate,Michael Backes,7000,TRUE,https://j-archive.com/showgame.php?game_id=6912,1
6912,42,1984-11-06T00:00:00Z,Airdate approximate,Cathy Pentecost,100,FALSE,https://j-archive.com/showgame.php?game_id=6912,1
6912,42,1984-11-06T00:00:00Z,Airdate approximate,Don Branten,-1000,FALSE,https://j-archive.com/showgame.php?game_id=6912,1
5636,41,1984-11-05T00:00:00Z,Airdate approximate.,Michael Backes,13600,TRUE,https://j-archive.com/showgame.php?game_id=5636,1
5636,41,1984-11-05T00:00:00Z,Airdate approximate.,Penny DeMille,1,FALSE,https://j-archive.com/showgame.php?game_id=5636,1
5636,41,1984-11-05T00:00:00Z,Airdate approximate.,Ron Tropsic,-1100,FALSE,https://j-archive.com/showgame.php?game_id=5636,1
5244,21,1984-10-08T00:00:00Z,,Joel Davidman,-2000,FALSE,https://j-archive.com/showgame.php?game_id=5244,1
5244,21,1984-10-08T00:00:00Z,,Kevin Conway,4595,FALSE,https://j-archive.com/showgame.php?game_id=5244,1
5244,21,1984-10-08T00:00:00Z,,Diane McCain,5800,TRUE,https://j-archive.com/showgame.php?game_id=5244,1
5238,20,1984-10-05T00:00:00Z,Elise Beraru game 5.,Elise Beraru,3000,TRUE,https://j-archive.com/showgame.php?game_id=5238,1
5238,20,1984-10-05T00:00:00Z,Elise Beraru game 5.,Richard Bolton,1400,FALSE,https://j-archive.com/showgame.php?game_id=5238,1
5238,20,1984-10-05T00:00:00Z,Elise Beraru game 5.,Stan Ravinsky,1401,FALSE,https://j-archive.com/showgame.php?game_id=5238,1
5243,19,1984-10-04T00:00:00Z,Elise Beraru game 4.,Elise Beraru,8300,TRUE,https://j-archive.com/showgame.php?game_id=5243,1
5243,19,1984-10-04T00:00:00Z,Elise Beraru game 4.,Perry Buck,5,FALSE,https://j-archive.com/showgame.php?game_id=5243,1
5243,19,1984-10-04T00:00:00Z,Elise Beraru game 4.,Peggy Hesketh,-200,FALSE,https://j-archive.com/showgame.php?game_id=5243,1
5237,18,1984-10-03T00:00:00Z,Elise Beraru game 3.,Elise Beraru,23800,TRUE,https://j-archive.com/showgame.php?game_id=5237,1
5237,18,1984-10-03T00:00:00Z,Elise Beraru game 3.,Roger Gerhardstein,1600,FALSE,https://j-archive.com/showgame.php?game_id=5237,1
5237,18,1984-10-03T00:00:00Z,Elise Beraru game 3.,Margaret Magnus,1199,FALSE,https://j-archive.com/showgame.php?game_id=5237,1
5236,17,1984-10-02T00:00:00Z,Elise Beraru game 2.,Elise Beraru,5500,TRUE,https://j-archive.com/showgame.php?game_id=5236,1
5236,17,1984-10-02T00:00:00Z,Elise Beraru game 2.,Bill Collins,0,FALSE,https://j-archive.com/showgame.php?game_id=5236,1
5236,17,1984-10-02T00:00:00Z,Elise Beraru game 2.,Mark Day,1,FALSE,https://j-archive.com/showgame.php?game_id=5236,1
5235,16,1984-10-01T00:00:00Z,Elise Beraru game 1.,Larry Caplan,6000,FALSE,https://j-archive.com/showgame.php?game_id=5235,1
5235,16,1984-10-01T00:00:00Z,Elise Beraru game 1.,Don Cameron,4600,FALSE,https://j-archive.com/showgame.php?game_id=5235,1
5235,16,1984-10-01T00:00:00Z,Elise Beraru game 1.,Elise Beraru,6750,TRUE,https://j-archive.com/showgame.php?game_id=5235,1
5234,15,1984-09-28T00:00:00Z,,Larry Caplan,11600,TRUE,https://j-archive.com/showgame.php?game_id=5234,1
5234,15,1984-09-28T00:00:00Z,,Louise Balabanian,4750,FALSE,https://j-archive.com/showgame.php?game_id=5234,1
5234,15,1984-09-28T00:00:00Z,,Norm Cobb,7100,FALSE,https://j-archive.com/showgame.php?game_id=5234,1
345,14,1984-09-27T00:00:00Z,"Clues from this show appeared in Season 2, episode 8 of the television show For All Mankind, set in 1983.",Ed Osawa,5,FALSE,https://j-archive.com/showgame.php?game_id=345,1
345,14,1984-09-27T00:00:00Z,"Clues from this show appeared in Season 2, episode 8 of the television show For All Mankind, set in 1983.",Karen Olson,5,FALSE,https://j-archive.com/showgame.php?game_id=345,1
345,14,1984-09-27T00:00:00Z,"Clues from this show appeared in Season 2, episode 8 of the television show For All Mankind, set in 1983.",Larry Caplan,3700,TRUE,https://j-archive.com/showgame.php?game_id=345,1
344,13,1984-09-26T00:00:00Z,,Ed Osawa,17800,TRUE,https://j-archive.com/showgame.php?game_id=344,1
344,13,1984-09-26T00:00:00Z,,Deborah Kelly,2480,FALSE,https://j-archive.com/showgame.php?game_id=344,1
344,13,1984-09-26T00:00:00Z,,Ben Camack,3000,FALSE,https://j-archive.com/showgame.php?game_id=344,1
341,12,1984-09-25T00:00:00Z,,Mary Bowers,11200,FALSE,https://j-archive.com/showgame.php?game_id=341,1
341,12,1984-09-25T00:00:00Z,,Randy Haplan,600,FALSE,https://j-archive.com/showgame.php?game_id=341,1
341,12,1984-09-25T00:00:00Z,,Ed Osawa,19000,TRUE,https://j-archive.com/showgame.php?game_id=341,1
340,11,1984-09-24T00:00:00Z,,Eric Grove,10600,FALSE,https://j-archive.com/showgame.php?game_id=340,1
340,11,1984-09-24T00:00:00Z,,Mary Bowers,11000,TRUE,https://j-archive.com/showgame.php?game_id=340,1
340,11,1984-09-24T00:00:00Z,,Dan Fuller,9750,FALSE,https://j-archive.com/showgame.php?game_id=340,1
339,10,1984-09-21T00:00:00Z,The Double Jeopardy! game board appeared on the cover of the manual for the electronic version of Jeopardy! for the Coleco Adam.,Lynn Strother,1700,FALSE,https://j-archive.com/showgame.php?game_id=339,1
339,10,1984-09-21T00:00:00Z,The Double Jeopardy! game board appeared on the cover of the manual for the electronic version of Jeopardy! for the Coleco Adam.,Eric Grove,11300,TRUE,https://j-archive.com/showgame.php?game_id=339,1
339,10,1984-09-21T00:00:00Z,The Double Jeopardy! game board appeared on the cover of the manual for the electronic version of Jeopardy! for the Coleco Adam.,Clare Delaman,550,FALSE,https://j-archive.com/showgame.php?game_id=339,1
338,9,1984-09-20T00:00:00Z,,Richard Willing,50,FALSE,https://j-archive.com/showgame.php?game_id=338,1
338,9,1984-09-20T00:00:00Z,,Lynn Strother,900,TRUE,https://j-archive.com/showgame.php?game_id=338,1
338,9,1984-09-20T00:00:00Z,,Craig Hendricks,100,FALSE,https://j-archive.com/showgame.php?game_id=338,1
180,5,1984-09-14T00:00:00Z,Fifth episode.,Larry Silverman,9000,FALSE,https://j-archive.com/showgame.php?game_id=180,1
180,5,1984-09-14T00:00:00Z,Fifth episode.,Lorrie Farrely,13400,TRUE,https://j-archive.com/showgame.php?game_id=180,1
180,5,1984-09-14T00:00:00Z,Fifth episode.,Howard Wilson,200,FALSE,https://j-archive.com/showgame.php?game_id=180,1
179,4,1984-09-13T00:00:00Z,Fourth episode.,Nancy Teri,100,FALSE,https://j-archive.com/showgame.php?game_id=179,1
179,4,1984-09-13T00:00:00Z,Fourth episode.,Larry Silverman,3000,TRUE,https://j-archive.com/showgame.php?game_id=179,1
179,4,1984-09-13T00:00:00Z,Fourth episode.,Denise Stewart,200,FALSE,https://j-archive.com/showgame.php?game_id=179,1
177,3,1984-09-12T00:00:00Z,Third episode.,Gunther Murley,2500,FALSE,https://j-archive.com/showgame.php?game_id=177,1
177,3,1984-09-12T00:00:00Z,Third episode.,Nancy Teri,8390,TRUE,https://j-archive.com/showgame.php?game_id=177,1
177,3,1984-09-12T00:00:00Z,Third episode.,"Michael Ellington, Jr.",-1300,FALSE,https://j-archive.com/showgame.php?game_id=177,1
174,2,1984-09-11T00:00:00Z,Second episode. Three-way tie at zero.,Greg Hopkins,0,TRUE,https://j-archive.com/showgame.php?game_id=174,1
174,2,1984-09-11T00:00:00Z,Second episode. Three-way tie at zero.,Lynne Crawford,0,TRUE,https://j-archive.com/showgame.php?game_id=174,1
174,2,1984-09-11T00:00:00Z,Second episode. Three-way tie at zero.,Paul Schaeffer,0,TRUE,https://j-archive.com/showgame.php?game_id=174,1
173,1,1984-09-10T00:00:00Z,Premiere episode with Alex Trebek as host.,Greg Hopkins,8400,TRUE,https://j-archive.com/showgame.php?game_id=173,1
173,1,1984-09-10T00:00:00Z,Premiere episode with Alex Trebek as host.,Greg Hopkins,8400,TRUE,showgame.php?game_id=173,14
173,1,1984-09-10T00:00:00Z,Premiere episode with Alex Trebek as host.,Lois Feinstein,7500,FALSE,https://j-archive.com/showgame.php?game_id=173,1
173,1,1984-09-10T00:00:00Z,Premiere episode with Alex Trebek as host.,Lois Feinstein,7500,FALSE,showgame.php?game_id=173,14
173,1,1984-09-10T00:00:00Z,Premiere episode with Alex Trebek as host.,Frank Selevan,5000,FALSE,https://j-archive.com/showgame.php?game_id=173,1
173,1,1984-09-10T00:00:00Z,Premiere episode with Alex Trebek as host.,Frank Selevan,5000,FALSE,showgame.php?game_id=173,14
6436,450,1986-05-30T00:00:00Z,Marvin Shinkman game 5.,Marvin Shinkman,0,FALSE,https://j-archive.com/showgame.php?game_id=6436,2
6436,450,1986-05-30T00:00:00Z,Marvin Shinkman game 5.,Kathleen Guzzi,100,FALSE,https://j-archive.com/showgame.php?game_id=6436,2
6436,450,1986-05-30T00:00:00Z,Marvin Shinkman game 5.,Paul Baress,4000,TRUE,https://j-archive.com/showgame.php?game_id=6436,2
3377,449,1986-05-29T00:00:00Z,Marvin Shinkman game 4.,Marvin Shinkman,12200,TRUE,https://j-archive.com/showgame.php?game_id=3377,2
3377,449,1986-05-29T00:00:00Z,Marvin Shinkman game 4.,Robert Wargo,11000,FALSE,https://j-archive.com/showgame.php?game_id=3377,2
3377,449,1986-05-29T00:00:00Z,Marvin Shinkman game 4.,Francis Hambidge,2,FALSE,https://j-archive.com/showgame.php?game_id=3377,2
6435,447,1986-05-27T00:00:00Z,Marvin Shinkman game 2.,Marvin Shinkman,8001,TRUE,https://j-archive.com/showgame.php?game_id=6435,2
6435,447,1986-05-27T00:00:00Z,Marvin Shinkman game 2.,Jackie Finn,8000,FALSE,https://j-archive.com/showgame.php?game_id=6435,2
6435,447,1986-05-27T00:00:00Z,Marvin Shinkman game 2.,Greg Asbagh,-400,FALSE,https://j-archive.com/showgame.php?game_id=6435,2
4277,441,1986-05-19T00:00:00Z,Clip of this game heard in the movie American Psycho.,Paul Hill,15000,TRUE,https://j-archive.com/showgame.php?game_id=4277,2
4277,441,1986-05-19T00:00:00Z,Clip of this game heard in the movie American Psycho.,Ellen Kaufman,3600,FALSE,https://j-archive.com/showgame.php?game_id=4277,2
4277,441,1986-05-19T00:00:00Z,Clip of this game heard in the movie American Psycho.,Lin Mueller,0,FALSE,https://j-archive.com/showgame.php?game_id=4277,2
5010,438,1986-05-14T00:00:00Z,,Stanton Korn,1,FALSE,https://j-archive.com/showgame.php?game_id=5010,2
5010,438,1986-05-14T00:00:00Z,,Joe Schmitz,7000,TRUE,https://j-archive.com/showgame.php?game_id=5010,2
5010,438,1986-05-14T00:00:00Z,,Marie Peterson,2200,FALSE,https://j-archive.com/showgame.php?game_id=5010,2
6428,424,1986-04-24T00:00:00Z,,Pam Wells,2000,FALSE,https://j-archive.com/showgame.php?game_id=6428,2
6428,424,1986-04-24T00:00:00Z,,Janet Manley McNeil,2000,FALSE,https://j-archive.com/showgame.php?game_id=6428,2
6428,424,1986-04-24T00:00:00Z,,Warren Harshbarger,6195,TRUE,https://j-archive.com/showgame.php?game_id=6428,2
1992,423,1986-04-23T00:00:00Z,Randy Amasia game 2.,Randy Amasia,100,FALSE,https://j-archive.com/showgame.php?game_id=1992,2
1992,423,1986-04-23T00:00:00Z,Randy Amasia game 2.,Pam Wells,599,TRUE,https://j-archive.com/showgame.php?game_id=1992,2
1992,423,1986-04-23T00:00:00Z,Randy Amasia game 2.,Lois Rothman,0,FALSE,https://j-archive.com/showgame.php?game_id=1992,2
1991,422,1986-04-22T00:00:00Z,Randy Amasia game 1.,Kurt Weldon,3300,FALSE,https://j-archive.com/showgame.php?game_id=1991,2
1991,422,1986-04-22T00:00:00Z,Randy Amasia game 1.,Randy Amasia,6900,TRUE,https://j-archive.com/showgame.php?game_id=1991,2
1991,422,1986-04-22T00:00:00Z,Randy Amasia game 1.,Susan Sanchez,5100,FALSE,https://j-archive.com/showgame.php?game_id=1991,2
6941,415,1986-04-11T00:00:00Z,Donald Burgo game 5.,Donald Burgo,7000,TRUE,https://j-archive.com/showgame.php?game_id=6941,2
6941,415,1986-04-11T00:00:00Z,Donald Burgo game 5.,Kathy Collins,2,FALSE,https://j-archive.com/showgame.php?game_id=6941,2
6941,415,1986-04-11T00:00:00Z,Donald Burgo game 5.,Gregory Charles,3800,FALSE,https://j-archive.com/showgame.php?game_id=6941,2
4230,414,1986-04-10T00:00:00Z,Donald Burgo game 4.,Donald Burgo,4000,TRUE,https://j-archive.com/showgame.php?game_id=4230,2
4230,414,1986-04-10T00:00:00Z,Donald Burgo game 4.,Kathy Collins,4000,TRUE,https://j-archive.com/showgame.php?game_id=4230,2
4230,414,1986-04-10T00:00:00Z,Donald Burgo game 4.,Mike Petrina,0,FALSE,https://j-archive.com/showgame.php?game_id=4230,2
6427,411,1986-04-07T00:00:00Z,Donald Burgo game 1.,Phil Purganan,2600,FALSE,https://j-archive.com/showgame.php?game_id=6427,2
6427,411,1986-04-07T00:00:00Z,Donald Burgo game 1.,Donald Burgo,7000,TRUE,https://j-archive.com/showgame.php?game_id=6427,2
6427,411,1986-04-07T00:00:00Z,Donald Burgo game 1.,Diana Collins-Moschini,0,FALSE,https://j-archive.com/showgame.php?game_id=6427,2
6421,410,1986-04-04T00:00:00Z,,Tom McCrossan,3400,FALSE,https://j-archive.com/showgame.php?game_id=6421,2
6421,410,1986-04-04T00:00:00Z,,Andrea Reid,2200,FALSE,https://j-archive.com/showgame.php?game_id=6421,2
6421,410,1986-04-04T00:00:00Z,,Phil Purganan,5399,TRUE,https://j-archive.com/showgame.php?game_id=6421,2
7079,397,1986-03-18T00:00:00Z,Missing player introductions.,Clint Swett,99,FALSE,https://j-archive.com/showgame.php?game_id=7079,2
7079,397,1986-03-18T00:00:00Z,Missing player introductions.,Gerri Miller,4199,TRUE,https://j-archive.com/showgame.php?game_id=7079,2
7079,397,1986-03-18T00:00:00Z,Missing player introductions.,Louis Seitchik,100,FALSE,https://j-archive.com/showgame.php?game_id=7079,2
7077,396,1986-03-17T00:00:00Z,,Clint Swett,7201,TRUE,https://j-archive.com/showgame.php?game_id=7077,2
7077,396,1986-03-17T00:00:00Z,,Cindy Price,2200,FALSE,https://j-archive.com/showgame.php?game_id=7077,2
7077,396,1986-03-17T00:00:00Z,,Anita Mule,2300,FALSE,https://j-archive.com/showgame.php?game_id=7077,2
7063,395,1986-03-14T00:00:00Z,,Clint Swett,5399,TRUE,https://j-archive.com/showgame.php?game_id=7063,2
7063,395,1986-03-14T00:00:00Z,,Jay Reisman,50,FALSE,https://j-archive.com/showgame.php?game_id=7063,2
7063,395,1986-03-14T00:00:00Z,,Thomas Van Dyke,1999,FALSE,https://j-archive.com/showgame.php?game_id=7063,2
7052,394,1986-03-13T00:00:00Z,Missing player introductions. Player information is from other sources.,Jean Youngerman,3550,FALSE,https://j-archive.com/showgame.php?game_id=7052,2
7052,394,1986-03-13T00:00:00Z,Missing player introductions. Player information is from other sources.,Davina Rubin,2099,FALSE,https://j-archive.com/showgame.php?game_id=7052,2
7052,394,1986-03-13T00:00:00Z,Missing player introductions. Player information is from other sources.,Clint Swett,4600,TRUE,https://j-archive.com/showgame.php?game_id=7052,2
4281,383,1986-02-26T00:00:00Z,"Missing first 26 clues of J! round.
 Single Player Final Jeopardy!",Leslie Johnson Kelsey,5000,TRUE,https://j-archive.com/showgame.php?game_id=4281,2
4281,383,1986-02-26T00:00:00Z,"Missing first 26 clues of J! round.
 Single Player Final Jeopardy!",Michael,-400,FALSE,https://j-archive.com/showgame.php?game_id=4281,2
4281,383,1986-02-26T00:00:00Z,"Missing first 26 clues of J! round.
 Single Player Final Jeopardy!",Shirley,-2500,FALSE,https://j-archive.com/showgame.php?game_id=4281,2
4279,382,1986-02-25T00:00:00Z,Missing J! Round and 14 clues of DJ! Round.,Joe Pipp,800,FALSE,https://j-archive.com/showgame.php?game_id=4279,2
4279,382,1986-02-25T00:00:00Z,Missing J! Round and 14 clues of DJ! Round.,Leslie Johnson Kelsey,9999,TRUE,https://j-archive.com/showgame.php?game_id=4279,2
4279,382,1986-02-25T00:00:00Z,Missing J! Round and 14 clues of DJ! Round.,Chub Feeney,99,FALSE,https://j-archive.com/showgame.php?game_id=4279,2
5624,381,1986-02-24T00:00:00Z,,Joe Pipp,2600,TRUE,https://j-archive.com/showgame.php?game_id=5624,2
5624,381,1986-02-24T00:00:00Z,,Jim Bell,401,FALSE,https://j-archive.com/showgame.php?game_id=5624,2
5624,381,1986-02-24T00:00:00Z,,Bobbie Harrison,1,FALSE,https://j-archive.com/showgame.php?game_id=5624,2
5617,375,1986-02-14T00:00:00Z,Dan Green game 4.,Dan Green,1200,TRUE,https://j-archive.com/showgame.php?game_id=5617,2
5617,375,1986-02-14T00:00:00Z,Dan Green game 4.,Ben Harris,0,FALSE,https://j-archive.com/showgame.php?game_id=5617,2
5617,375,1986-02-14T00:00:00Z,Dan Green game 4.,Jared,0,FALSE,https://j-archive.com/showgame.php?game_id=5617,2
